Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type,total_transaction_amount,interaction_count
10:54:46,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,5871.09,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
10:57:00,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,12175.77,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
10:57:08,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,5143.45,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
10:57:38,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,4509.05,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
10:57:53,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,208.07,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
10:59:13,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,9821.04,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:01:11,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,7295.45,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:01:16,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,1546.95,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:01:57,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,3190.05,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:02:37,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,3059.18,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:03:25,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,222.89,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:03:58,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,17166.97,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group,13171413.12,1666
11:04:27,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,5690.55,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:05:10,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,13555.32,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
11:05:29,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,1021.93,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:05:48,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,307.69,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:07:02,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,6949.68,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:07:22,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,412.47,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:07:38,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,3282.59,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group,13171413.12,1666
11:07:47,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,10893.97,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:08:57,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,3231.15,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:10:24,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,1462.57,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:11:04,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,5268.26,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:11:30,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,6156.95,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group,13171413.12,1666
11:11:49,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,5706.9,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:13:33,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,16750.3,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:14:18,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,9614.29,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:15:56,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,6407.78,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:16:32,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,7485.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:16:48,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,8166.92,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
11:18:33,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,2460.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:18:57,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,5594.0,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
11:19:24,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,9352.21,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:20:50,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,858.34,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:22:26,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,800.65,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:22:51,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,12808.01,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:23:25,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,328.09,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:23:44,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,175632.26,Euro,UK pounds,UK,UK,Credit card,0,Normal_Plus_Mutual,13171413.12,1666
11:29:16,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,2260.22,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:30:46,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,9736.08,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:30:53,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,12565.72,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group,13171413.12,1666
11:32:11,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,5581.4,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
11:32:25,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,10896.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:34:22,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,8045.64,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
11:35:18,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,7520.22,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
11:36:34,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,11483.06,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:37:13,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,2304.15,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:37:45,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,3303.77,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:38:12,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,19208.55,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:38:30,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,2135.45,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:38:42,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,5184.01,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:38:59,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,8714.38,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:39:48,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,18945.0,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
11:40:11,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,522.75,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:42:35,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,1389.33,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:42:46,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,11910.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:43:48,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,9297.37,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:44:08,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,13016.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
11:44:54,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,8029.7,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
11:47:26,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,7982.67,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group,13171413.12,1666
11:48:47,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,20871.66,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
11:49:00,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,8678.3,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
11:51:49,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,4775.77,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group,13171413.12,1666
11:52:38,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,22203.74,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:53:02,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,8472.01,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:55:02,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,10958.9,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:57:21,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,1942.5,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
11:57:52,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,9013.52,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
11:59:11,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,4708.12,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
12:01:02,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,4263.61,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
12:02:46,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,8449.37,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical,13171413.12,1666
12:05:57,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,1082.24,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:08:30,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,21587.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
12:08:43,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,1765.18,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:10:52,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,6996.78,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:10:58,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,6992.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
12:11:50,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,4623.52,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:12:25,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,5741.65,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
12:12:53,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,5021.04,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
12:13:29,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,4202.19,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group,13171413.12,1666
12:14:21,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,4276.2,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:14:48,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,7543.49,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
12:15:38,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,5662.76,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:16:33,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,1389.91,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:17:20,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,10318.34,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:17:46,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,4500.97,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:19:31,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,5975.47,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
12:21:08,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,5698.08,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
12:21:27,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,12414.15,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
12:21:39,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,4637.08,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
12:22:02,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,18531.7,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
12:23:29,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,3245.64,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group,13171413.12,1666
12:23:48,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,4817.72,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
12:24:20,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,9222.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
12:26:38,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,12206.81,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:28:26,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,3796.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:30:28,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,10199.79,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
12:32:06,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,4452.78,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:33:10,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,20801.07,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
12:35:19,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,2288.3,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:38:20,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,7040.12,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
12:39:07,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,7199.97,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
12:41:39,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,118.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:42:08,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,6158.11,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
12:44:06,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,21291.14,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
12:48:30,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,86939.95,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual,13171413.12,1666
12:49:50,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,6019.1,UK pounds,Yen,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:50:02,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,22181.23,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
12:50:53,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,8283.13,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
12:51:00,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,1153.4,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:51:46,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,1774.85,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:52:28,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,7820.55,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
12:56:18,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,366.88,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:56:38,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,4951.43,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:57:45,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,6090.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual,13171413.12,1666
12:57:56,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,167.22,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
12:58:49,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,15026.44,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In,13171413.12,1666
12:59:30,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,4175.79,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out,13171413.12,1666
13:01:57,2022-07-10,<seal.Ciphertext object at 0x0000026915BAE2B0>,<seal.Ciphertext object at 0x0000026915BB24B0>,17088.26,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out,13171413.12,1666
